Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23)
3.1227941363285978e-12,0.34819464790346566,76.950000000000003,0.0,0.0,0.0,0.99999997082097103,9.4999999999529212,1.0224695665399096e-11,3.0271038269951272e-11,1.3729965850250317e-08,0.0,0.0,1.3682923743237615e-08,1.6527834426147282e-09,1.5407967963125704e-14,2.5765133769768407e-11,0.0,4.7060719697175187e-11,2.631250887213742e-16,0.0,5.6762281602737315e-19,1.0213059832369925e-20,0.0,0.0,1.8876924376615404e-14,0.0,0.0,0.0
3.3084478092336173e-12,0.34819464790344273,76.950000000000003,0.0,0.0,0.0,0.99999996908632083,9.4999999999471676,1.1116481185285134e-11,3.2911241409088872e-11,1.4546227953444058e-08,0.0,0.0,1.4493434461490419e-08,1.7510432748125437e-09,1.7294464457711905e-14,2.609530647196662e-11,0.0,5.281319480503718e-11,2.953009868288584e-16,0.0,6.3771179325603365e-19,1.214407410696396e-20,0.0,0.0,1.9999403514757729e-14,0.0,0.0,0.0
3.494101482138637e-12,0.3481946479034184,76.950000000000003,0.0,0.0,0.0,0.99999996735167318,9.4999999999410836,1.2018831302258431e-11,3.5582721891996471e-11,1.5362490053809346e-08,0.0,0.0,1.5303614692217677e-08,1.8493031038184687e-09,1.9289877701007135e-14,2.6380767463917213e-11,0.0,5.8896152751409447e-11,3.2932761514732678e-16,0.0,7.1194933819067127e-19,1.4304215858723865e-20,0.0,0.0,2.112188265007058e-14,0.0,0.0,0.0
3.679755155043657e-12,0.34819464790339294,76.950000000000003,0.0,0.0,0.0,0.99999996561702809,9.4999999999346691,1.2930317016646236e-11,3.828124904959298e-11,1.6178752151346146e-08,0.0,0.0,1.6113464613440172e-08,1.9475629296325034e-09,2.139420769228064e-14,2.6627564587184807e-11,0.0,6.5309415516268052e-11,3.6520421813001467e-16,0.0,7.9034651750094945e-19,1.6706305769999612e-20,0.0,0.0,2.224436178253536e-14,0.0,0.0,0.0
3.865408827948676e-12,0.34819464790336613,76.950000000000003,0.0,0.0,0.0,0.99999996388238488,9.4999999999279243,1.38496944768281e-11,4.10031403585773e-11,1.6995014246054454e-08,0.0,0.0,1.692298440308318e-08,2.045822752254649e-09,2.3607454430803135e-14,2.6840962095970264e-11,0.0,7.2052805175040319e-11,4.0293004063514999e-16,0.0,8.7291438712013551e-19,1.9363160658780248e-20,0.0,0.0,2.336684090803309e-14,0.0,0.0,0.0
4.051062500853696e-12,0.34819464790333793,76.950000000000003,0.0,0.0,0.0,0.99999996214774345,9.4999999999208491,1.4775904592055503e-11,4.3745260295149599e-11,1.7811276337934219e-08,0.0,0.0,1.7732174238975704e-08,2.1440825716849048e-09,2.5929617915884793e-14,2.7025442295743489e-11,0.0,7.9126143899468772e-11,4.4250432792977601e-16,0.0,9.596639922008849e-19,2.2287593425058561e-20,0.0,0.0,2.4489320028881981e-14,0.0,0.0,0.0
4.236716173758715e-12,0.3481946479033084,76.950000000000003,0.0,0.0,0.0,0.99999996041310346,9.4999999999134435,1.5708014829999328e-11,4.6504848021944295e-11,1.8627538426985422e-08,0.0,0.0,1.8541034298851125e-08,2.2423423879232709e-09,2.8360698146776071e-14,2.7184951868850083e-11,0.0,8.6529253956899747e-11,4.83926325686324e-16,0.0,1.0506063671537019e-18,2.5492413077972746e-20,0.0,0.0,2.5611799153273464e-14,0.0,0.0,0.0
4.422369846663735e-12,0.3481946479032777,76.950000000000003,0.0,0.0,0.0,0.99999995867846503,9.499999999905711,1.6645235549070081e-11,4.9279565741184684e-11,1.9443800513208036e-08,0.0,0.0,1.9349564760346492e-08,2.3406022009697483e-09,3.0900695122769224e-14,2.7322832752532763e-11,0.0,9.4261957711012096e-11,5.2719527998612426e-16,0.0,1.1457525356219421e-18,2.899042470624963e-20,0.0,0.0,2.6734278271398248e-14,0.0,0.0,0.0
4.608023519568754e-12,0.34819464790324556,76.950000000000003,0.0,0.0,0.0,0.99999995694382759,9.4999999998976463,1.758686272656812e-11,5.2067329136740701e-11,2.0260062596602045e-08,0.0,0.0,2.0157765801003842e-08,2.4388620108243372e-09,3.3549608843085652e-14,2.7442064526021994e-11,0.0,1.0232407762050332e-10,5.723104373133668e-16,0.0,1.2451135105590586e-18,3.2794429545148257e-20,0.0,0.0,2.7856757369918573e-14,0.0,0.0,0.0
4.793677192473774e-12,0.3481946479032122,76.950000000000003,0.0,0.0,0.0,0.99999995520919083,9.4999999998892566,1.8532311203514893e-11,5.486640579814e-11,2.1076324677167392e-08,0.0,0.0,2.0965637598268897e-08,2.5371218174870367e-09,3.6307439307037292e-14,2.7545123711083203e-11,0.0,1.1071543624037559e-10,6.1927104456122167e-16,0.0,1.3487002941765555e-18,3.691722492082407e-20,0.0,0.0,2.8979236478677079e-14,0.0,0.0,0.0
4.979330865378793e-12,0.3481946479031774,76.950000000000003,0.0,0.0,0.0,0.99999995347455517,9.4999999998805329,1.9481049693339983e-11,5.7675222808530607e-11,2.1892586754904042e-08,0.0,0.0,2.1773180329492779e-08,2.6353816209578485e-09,3.9174186513837755e-14,2.7634258829577266e-11,0.0,1.194358562202231e-10,6.6807634902379485e-16,0.0,1.4565238780356602e-18,4.1371604328314974e-20,0.0,0.0,3.0101715611735631e-14,0.0,0.0,0.0
5.164984538283813e-12,0.34819464790314136,76.950000000000003,0.0,0.0,0.0,0.99999995173992007,9.4999999998714824,2.0432636842600643e-11,6.0492473505357118e-11,2.2708848829812029e-08,0.0,0.0,2.2580394171930381e-08,2.7336414212367709e-09,4.2149850462781751e-14,2.7711337786547549e-11,0.0,1.2848516030589903e-10,7.1872559840394186e-16,0.0,1.5685952429730128e-18,4.6170357352818409e-20,0.0,0.0,3.1224194690941867e-14,0.0,0.0,0.0
5.350638211188832e-12,0.348194647903104,76.950000000000003,0.0,0.0,0.0,0.99999995000528552,9.4999999998621032,2.1386689625933697e-11,6.3317023911060153e-11,2.35251109018913e-08,0.0,0.0,2.3387279302741109e-08,2.8319012183238063e-09,4.5234431153152066e-14,2.7777981629749277e-11,0.0,1.3786317133871297e-10,7.712180408094765e-16,0.0,1.6849253591464008e-18,5.1326269704793399e-20,0.0,0.0,3.2346673754060845e-14,0.0,0.0,0.0
5.536291884093852e-12,0.34819464790306537,76.950000000000003,0.0,0.0,0.0,0.99999994827065142,9.4999999998523954,2.2342877853878998e-11,6.614789647304355e-11,2.4341372971141732e-08,0.0,0.0,2.4193835898988947e-08,2.9301610122189532e-09,4.8427928584229878e-14,2.7835587793751074e-11,0.0,1.4756971225539869e-10,8.2555292475307948e-16,0.0,1.8055251860442216e-18,5.6852123223933617e-20,0.0,0.0,3.3469152887144293e-14,0.0,0.0,0.0
5.907599229903891e-12,0.3481946479029842,76.950000000000003,0.0,0.0,0.0,0.99999994480138465,9.4999999998319939,2.4260529319072546e-11,7.1825258688089561e-11,2.597389710115623e-08,0.0,0.0,2.5805964195575882e-08,3.1266805904335842e-09,5.5141673665555427e-14,2.7928475098924296e-11,0.0,1.6796767596340307e-10,9.3974701332484507e-16,0.0,2.0595777567447845e-18,6.9064761819105759e-20,0.0,0.0,3.5714111089355478e-14,0.0,0.0,0.0
6.241775841132926e-12,0.34819464790290655,76.950000000000003,0.0,0.0,0.0,0.99999994167904527,9.4999999998125144,2.599119355054522e-11,7.6949030078242638e-11,2.7443168808494709e-08,0.0,0.0,2.7255757848654646e-08,3.3035481999104971e-09,6.155653948457816e-14,2.7991852469796251e-11,0.0,1.8744764115513262e-10,1.0488153124532596e-15,0.0,2.3029372087037369e-18,8.1449483682375847e-20,0.0,0.0,3.773457335790378e-14,0.0,0.0,0.0
6.575952452361961e-12,0.3481946479028248,76.950000000000003,0.0,0.0,0.0,0.99999993855670666,9.4999999997919726,2.7725323952490219e-11,8.2083063345812529e-11,2.891244050666745e-08,0.0,0.0,2.870448979909485e-08,3.4804157990456947e-09,6.8324295532062405e-14,2.8040560220766131e-11,0.0,2.0798929383669859e-10,1.1638414535066517e-15,0.0,2.5603004790409367e-18,9.5231421570879546e-20,0.0,0.0,3.9755035693195425e-14,0.0,0.0,0.0
6.910129063590996e-12,0.3481946479027388,76.950000000000003,0.0,0.0,0.0,0.99999993543436827,9.4999999997703668,2.9462125846507228e-11,8.7225005781136907e-11,3.0381712195674399e-08,0.0,0.0,3.0152161076090498e-08,3.6572833878391784e-09,7.5444941803747612e-14,2.8077961605970015e-11,0.0,2.2959160481830476e-10,1.2848210684196115e-15,0.0,2.8317310992230884e-18,1.104849796036051e-19,0.0,0.0,4.1775497964556053e-14,0.0,0.0,0.0
7.2443056748200315e-12,0.3481946479026486,76.950000000000003,0.0,0.0,0.0,0.99999993231203033,9.499999999747704,3.1200967689216304e-11,9.2372987648972277e-11,3.1850983875515135e-08,0.0,0.0,3.1598772707838101e-08,3.8341509662909482e-09,8.2918478295372669e-14,2.810672945618317e-11,0.0,2.5225354590764492e-10,1.4117497933589429e-15,0.0,3.1172924896435919e-18,1.2728452149581327e-19,0.0,0.0,4.3795960435421592e-14,0.0,0.0,0.0
7.578482286049067e-12,0.3481946479025541,76.950000000000003,0.0,0.0,0.0,0.99999992918969216,9.499999999723979,3.2941364830372409e-11,9.7525574103079127e-11,3.3320255546190107e-08,0.0,0.0,3.3044325721537554e-08,4.0110185344010036e-09,9.0744905002671077e-14,2.8128914918058837e-11,0.0,2.7597408990904875e-10,1.5446232687200214e-15,0.0,3.4170479597952318e-18,1.4570437060514352e-19,0.0,0.0,4.5816422455152107e-14,0.0,0.0,0.0
7.912658897278103e-12,0.3481946479024554,76.950000000000003,0.0,0.0,0.0,0.99999992606735433,9.4999999996991988,3.4682961312366651e-11,1.0268171130217336e-10,3.4789527207697886e-08,0.0,0.0,3.4488821143392842e-08,4.1878860921693476e-09,9.8924221921374757e-14,2.8146024482650258e-11,0.0,3.007522106227059e-10,1.6834371391235165e-15,0.0,3.7310607084372705e-18,1.6581880997412882e-19,0.0,0.0,4.783688529993413e-14,0.0,0.0,0.0
8.379882767375032e-12,0.3481946479023105,76.950000000000003,0.0,0.0,0.0,0.99999992170190566,9.4999999996627817,3.7119456099264717e-11,1.0989515111698682e-10,3.6843766683804524e-08,0.0,0.0,3.6506649056825655e-08,4.4351707203108247e-09,1.1095161300321786e-13,2.816356139517334e-11,0.0,3.3716639327983858e-10,1.887468166546551e-15,0.0,4.1941142856153345e-18,1.9692338644108074e-19,0.0,0.0,5.0661763517401095e-14,0.0,0.0,0.0
8.847106637471961e-12,0.34819464790215726,76.950000000000003,0.0,0.0,0.0,0.99999991733645655,9.4999999996243005,3.9557237890191133e-11,1.1711240121023176e-10,3.889800614199666e-08,0.0,0.0,3.8522414413195548e-08,4.6824553282365296e-09,1.23668826882332e-13,2.8175651378964968e-11,0.0,3.7564310344001355e-10,2.1030909779009084e-15,0.0,4.6853330775097725e-18,2.3168841376059115e-19,0.0,0.0,5.3486637176617987e-14,0.0,0.0,0.0
9.31433050756889e-12,0.3481946479019958,76.950000000000003,0.0,0.0,0.0,0.99999991297100721,9.4999999995837641,4.1995900686864474e-11,1.2433225959116682e-10,4.0952245582262853e-08,0.0,0.0,4.053612000739762e-08,4.9297399159464631e-09,1.3707586354706868e-13,2.8184012708233432e-11,0.0,4.1617954621957095e-10,2.3302937111773398e-15,0.0,5.2048887255389899e-18,2.7031651579451604e-19,0.0,0.0,5.6311517198713305e-14,0.0,0.0,0.0
9.78155437766582e-12,0.34819464790182614,76.950000000000003,0.0,0.0,0.0,0.9999999086055571,9.4999999995411653,4.4435170981717436e-11,1.3155391651852288e-10,4.3006485004599767e-08,0.0,0.0,4.2547768630539436e-08,5.1770244834406268e-09,1.5117272298576559e-13,2.8189802927284385e-11,0.0,4.5877293052238439e-10,2.5690645204365363e-15,0.0,5.7529524517569203e-18,3.1301016331512194e-19,0.0,0.0,5.9136406440195004e-14,0.0,0.0,0.0
1e-11,0.34819464790164845,76.950000000000003,0.0,0.0,0.0,0.99999990656453674,9.4999999995205453,4.5575775708065108e-11,1.3493076903048056e-10,4.3966923104802266e-08,0.0,0.0,4.3487588964311918e-08,5.292639783635656e-09,1.5800021681570976e-13,2.8191877469872557e-11,0.0,4.7939190160650647e-10,2.6846645881323305e-15,0.0,6.019022276495051e-18,3.3442297766666837e-19,0.0,0.0,6.0457149930587091e-14,0.0,0.0,0.0
1.0248778247762749e-11,0.34819464790164845,76.950000000000003,0.0,0.0,0.0,0.99999990424010676,9.4999999994965147,4.6874849822269515e-11,1.3877678297739405e-10,4.5060724409036095e-08,0.0,0.0,4.455736306994714e-08,5.4243090307190217e-09,1.6595940518676473e-13,2.8193864046863991e-11,0.0,5.034204690337016e-10,2.8193915757830761e-15,0.0,6.3296950601807336e-18,3.5997167433926626e-19,0.0,0.0,6.1961275753316877e-14,0.0,0.0,0.0
1.0716002117859678e-11,0.34819464790146243,76.950000000000003,0.0,0.0,0.0,0.99999989987465576,9.4999999994498143,4.9314812626713341e-11,1.4600049013326577e-10,4.711496379555499e-08,0.0,0.0,4.656490610917007e-08,5.6715935577816501e-09,1.8143591013840826e-13,2.819672332463884e-11,0.0,5.5011937821558601e-10,3.0812630633460625e-15,0.0,6.935286937742336e-18,4.1140321437425886e-19,0.0,0.0,6.4786141476867744e-14,0.0,0.0,0.0
1.1339131893898447e-11,0.34819464790120175,76.950000000000003,0.0,0.0,0.0,0.99999989405251544,9.4999999993843396,5.2569256886131742e-11,1.5563553548654028e-10,4.9854673381758699e-08,0.0,0.0,4.9239149888841878e-08,6.0013933542596194e-09,2.0315020609007158e-13,2.8199263354775927e-11,0.0,6.1558858350524715e-10,3.4484623749808058e-15,0.0,7.7881452884734066e-18,4.873023065877018e-19,0.0,0.0,6.8553652473876995e-14,0.0,0.0,0.0
1.1962261669937216e-11,0.3481946479009266,76.950000000000003,0.0,0.0,0.0,0.99999988823037433,9.4999999993152286,5.5823934382928747e-11,1.6527127135604411e-10,5.2594382936096698e-08,0.0,0.0,5.1909756335126171e-08,6.3311931147794586e-09,2.2609150175209777e-13,2.8200816194605163e-11,0.0,6.846950697321953e-10,3.8361470430892877e-15,0.0,8.6930226841495532e-18,5.7199042956346174e-19,0.0,0.0,7.2321150757779163e-14,0.0,0.0,0.0
1.2585391445975985e-11,0.348194647900637,76.950000000000003,0.0,0.0,0.0,0.99999988240823179,9.4999999992424868,5.9078760270653147e-11,1.7490744654699767e-10,5.5334092458551537e-08,0.0,0.0,5.4576732020026896e-08,6.6609928393411668e-09,2.5025979709682614e-13,2.8201740933008019e-11,0.0,7.5743226491936416e-10,4.2442891748941036e-15,0.0,9.6503198811005036e-18,6.659459089446601e-19,0.0,0.0,7.6088652636217365e-14,0.0,0.0,0.0
1.3208521222014754e-11,0.3481946479003329,76.950000000000003,0.0,0.0,0.0,0.99999987658608824,9.4999999991661213,6.2333674711383322e-11,1.8454388390439535e-10,5.8073801949131189e-08,0.0,0.0,5.7240083503674409e-08,6.9907925279447522e-09,2.7565509209659505e-13,2.8202290817257186e-11,0.0,8.3379360896328123e-10,4.6728609279959184e-15,0.0,1.0660436331967107e-17,7.6964659193673201e-19,0.0,0.0,7.9856148993120255e-14,0.0,0.0,0.0
1.3831650998053523e-11,0.3481946479000144,76.950000000000003,0.0,0.0,0.0,0.99999987076394359,9.499999999086139,6.5588639916073693e-11,1.9418047155071223e-10,6.0813511407824835e-08,0.0,0.0,5.9899817334346495e-08,7.3205921805902166e-09,3.0227738672374194e-13,2.8202625778921994e-11,0.0,9.1377255361296819e-10,5.1218345102839495e-15,0.0,1.1723770190119823e-17,8.8356984844440099e-19,0.0,0.0,8.3623649519205434e-14,0.0,0.0,0.0
1.507791055013106e-11,0.3481946478993343,76.950000000000003,0.0,0.0,0.0,0.99999985911965106,9.4999999989153459,7.2098640202603382e-11,2.1345385371462622e-10,6.6292930229565511e-08,0.0,0.0,6.5208458170784624e-08,7.980191378006792e-09,3.5920297474951334e-13,2.8202999731807033e-11,0.0,1.0845571108163431e-09,6.0808762446890581e-15,0.0,1.4011676281350912e-17,1.1439911843787166e-18,0.0,0.0,9.1158647043675023e-14,0.0,0.0,0.0
1.63241701022086e-11,0.3481946478985971,76.950000000000003,0.0,0.0,0.0,0.99999984747535386,9.499999998730166,7.8608688761184052e-11,2.3272737878429104e-10,7.1772348923764875e-08,0.0,0.0,7.0502706679323016e-08,8.6397904315909252e-09,4.2103656095281524e-13,2.8203169073467343e-11,0.0,1.2697337867613783e-09,7.1211930435566743e-15,0.0,1.6517197565582316e-17,1.4510193735863507e-18,0.0,0.0,9.8693644896049022e-14,0.0,0.0,0.0
1.7570429654286138e-11,0.34819464789780263,76.950000000000003,0.0,0.0,0.0,0.99999983583105234,9.4999999985306403,8.5118767655040519e-11,2.5200099365643348e-10,7.7251767490414326e-08,0.0,0.0,7.5782614821629186e-08,9.2993893413426387e-09,4.8777814511230226e-13,2.8203209716288655e-11,0.0,1.4692506199933066e-09,8.2425643713223695e-15,0.0,1.9243472941958511e-17,1.8084563074680457e-18,0.0,0.0,1.0622864254472375e-13,0.0,0.0,0.0
1.8816689206363676e-11,0.34819464789695137,76.950000000000003,0.0,0.0,0.0,0.99999982418674604,9.4999999983168273,9.1628861357286338e-11,2.712746523624507e-10,8.2731185929504797e-08,0.0,0.0,8.1048234371768333e-08,9.9589881072619604e-09,5.5942772700660857e-13,2.8203187373476087e-11,0.0,1.6830558366589319e-09,9.4447704883900924e-15,0.0,2.2193620945846137e-17,2.2200963502347183e-18,0.0,0.0,1.1376364002139859e-13,0.0,0.0,0.0
2.0062948758441214e-11,0.3481946478960433,76.950000000000003,0.0,0.0,0.0,0.99999981254243553,9.4999999980887768,9.8138955830017242e-11,2.9054831334199188e-10,8.821060424102725e-08,0.0,0.0,8.6299616916897358e-08,1.0618586729348917e-08,6.3598530641434824e-13,2.8203161456534692e-11,0.0,1.9110978498127361e-09,1.0727592448188059e-14,0.0,2.5370739892525478e-17,2.6897263761628045e-18,0.0,0.0,1.212986373224681e-13,0.0,0.0,0.0
2.2555467862596287e-11,0.3481946478940581,76.950000000000003,0.0,0.0,0.0,0.99999978925380073,9.499999997590173,1.111591373041691e-10,3.2909561315897915e-10,9.9169440481332085e-08,0.0,0.0,9.6759876411659059e-08,1.1937783542025844e-08,8.0382445688448696e-13,2.8203140303082654e-11,0.0,2.4096868468921522e-09,1.353421205168942e-14,0.0,3.24181838997093e-17,3.8180667174218012e-18,0.0,0.0,1.3636863139662622e-13,0.0,0.0,0.0
2.504798696675136e-11,0.34819464789184845,76.950000000000003,0.0,0.0,0.0,0.99999976596514817,9.4999999970352391,1.2417930807949833e-10,3.6764288127099935e-10,1.1012827621125707e-07,0.0,0.0,1.0716380229058077e-07,1.3256979779373632e-08,9.9129559475123762e-13,2.8203163176339297e-11,0.0,2.9646086282405828e-09,1.6660687361203569e-14,0.0,4.0410192352629223e-17,5.2236238984224368e-18,0.0,0.0,1.5143862476668768e-13,0.0,0.0,0.0
2.7540506070906433e-11,0.34819464788941623,76.950000000000003,0.0,0.0,0.0,0.99999974267647729,9.4999999964243731,1.3719948228819774e-10,4.061901595175524e-10,1.2108711143073064e-07,0.0,0.0,1.1751180058947734e-07,1.4576175441392492e-08,1.1983987182428049e-12,2.8203170265748911e-11,0.0,3.575457159706875e-09,2.0105295067640494e-14,0.0,4.9370837677300801e-17,6.9364268797390142e-18,0.0,0.0,1.6650861743238497e-13,0.0,0.0,0.0
3.0033025175061506e-11,0.34819464788676285,76.950000000000003,0.0,0.0,0.0,0.99999971938778853,9.4999999957579853,1.5021966125027927e-10,4.4473745180663998e-10,1.3204594613968175e-07,0.0,0.0,1.2780427441753609e-07,1.5895370528082645e-08,1.4251338255870838e-12,2.8203155984728969e-11,0.0,4.2418293337557984e-09,2.3866324279150017e-14,0.0,5.9323881863037109e-17,8.9863882024995111e-18,0.0,0.0,1.8157860939336526e-13,0.0,0.0,0.0
3.2525544279216576e-11,0.34819464788389015,76.950000000000003,0.0,0.0,0.0,0.99999969609908157,9.4999999950364735,1.6323983910887389e-10,4.8328474079852794e-10,1.4300478033803939e-07,0.0,0.0,1.3804162397892757e-07,1.7214565039444299e-08,1.6715009150116568e-12,2.8203145120839365e-11,0.0,4.9633249478571039e-09,2.7942076429429422e-14,0.0,7.0292780835958893e-17,1.1403305140788379e-17,0.0,0.0,1.9664860064930351e-13,0.0,0.0,0.0
3.751058248752672e-11,0.3481946478774924,76.950000000000003,0.0,0.0,0.0,0.9999996495216138,9.4999999934296699,1.8928019245384797e-10,5.6037931166845691e-10,1.6492244720269274e-07,0.0,0.0,1.5835253676211257e-07,1.9852952336182967e-08,2.223131033010496e-12,2.8203129673583994e-11,0.0,6.5701000423173573e-09,3.7031016192613947e-14,0.0,9.5370470475783409e-17,1.74566276219774e-17,0.0,0.0,2.2678858104476603e-13,0.0,0.0,0.0
4.1997116875005856e-11,0.3481946478709995,76.950000000000003,0.0,0.0,0.0,0.99999960760183093,9.4999999917989797,2.1271650372117035e-10,6.2976440538432774e-10,1.846483456339471e-07,0.0,0.0,1.7644778940742176e-07,2.222749893562645e-08,2.7867395001369339e-12,2.8203140024060762e-11,0.0,8.2007636760876272e-09,4.6270623535190586e-14,0.0,1.2164381076810617e-16,2.4456212872731821e-17,0.0,0.0,2.539145609862271e-13,0.0,0.0,0.0
4.648365126248499e-11,0.3481946478638199,76.950000000000003,0.0,0.0,0.0,0.99999956568198978,9.4999999899957821,2.3615281423465531e-10,6.9914949677043259e-10,2.0437424240979134e-07,0.0,0.0,1.9437053283472207e-07,2.4602043671008921e-08,3.4139555616250214e-12,2.8203149504982512e-11,0.0,1.0003933874623315e-08,5.6504071081961037e-14,0.0,1.5155975918365655e-16,3.3102990431609247e-17,0.0,0.0,2.8104053863840882e-13,0.0,0.0,0.0
5.097018564996412e-11,0.34819464785596227,76.950000000000003,0.0,0.0,0.0,0.99999952376209023,9.4999999880223083,2.5958912693704447e-10,7.6853459453899614e-10,2.2410013752982363e-07,0.0,0.0,2.1212299868561834e-07,2.6976586542331636e-08,4.1047792071271386e-12,2.8203145662012283e-11,0.0,1.1977379005476556e-08,6.772188704612285e-14,0.0,1.8524457902684572e-16,4.3566712908537608e-17,0.0,0.0,3.0816651399950618e-13,0.0,0.0,0.0
5.5456720037443256e-11,0.3481946478474354,76.950000000000003,0.0,0.0,0.0,0.99999948184213228,9.4999999858807662,2.8302543890997128e-10,8.379196900499582e-10,2.4382603099364501e-07,0.0,0.0,2.2970738974166405e-07,2.9351127549595832e-08,4.8592104262926035e-12,2.820314084631405e-11,0.0,1.4118896296134754e-08,7.9914722089716437e-14,0.0,2.2282164288347622e-16,5.6016009400807708e-17,0.0,0.0,3.3529248706773972e-13,0.0,0.0,0.0
5.994325442492239e-11,0.34819464783824794,76.950000000000003,0.0,0.0,0.0,0.99999943992211571,9.4999999835733249,3.0646174868408798e-10,9.0730477895319596e-10,2.635519228008599e-07,0.0,0.0,2.4712588029140956e-07,3.1725666692802748e-08,5.6772492087677035e-12,2.8203141276486216e-11,0.0,1.6426311466974251e-08,9.3073347766296414e-14,0.0,2.6441150278219711e-16,7.0618404732553553e-17,0.0,0.0,3.6241845784135585e-13,0.0,0.0,0.0
6.442978881240152e-11,0.34819464782840853,76.950000000000003,0.0,0.0,0.0,0.99999939800204085,9.4999999811021283,3.2989805750434549e-10,9.7668986493448728e-10,2.8327781295107542e-07,0.0,0.0,2.6438061650009153e-07,3.4100203971953654e-08,6.5588955441957416e-12,2.8203141683616242e-11,0.0,1.8897478361572042e-08,1.0718865495239354e-13,0.0,3.1013196016193211e-16,8.7540338779500959e-17,0.0,0.0,3.8954442631862602e-13,0.0,0.0,0.0
6.891632319988064e-11,0.34819464781792553,76.950000000000003,0.0,0.0,0.0,0.9999993560819076,9.4999999784692992,3.5333436599295481e-10,1.0460749498359387e-09,3.0300370144390194e-07,0.0,0.0,2.8147371672271342e-07,3.6474739387049773e-08,7.5041494222170641e-12,2.8203139434364068e-11,0.0,2.1530278633626551e-08,1.2225165251916114e-13,0.0,3.6009812435662074e-16,1.0694718275373829e-16,0.0,0.0,4.1667039249784697e-13,0.0,0.0,0.0
